Porte Maillot - Ligne 1, 2.282583847361549, 48.87816265269652
Argentine - Ligne 1, 2.2894354185422134, 48.87566737565167
Charles de Gaulle - Etoile - Ligne 1, 2.295811775235762, 48.874994575223035
George V - Ligne 1, 2.3007597849789168, 48.87203776364103
Franklin D. Roosevelt - Ligne 1, 2.309488192337112, 48.868724887050476
Champs-Elysees - Clemenceau - Ligne 1, 2.31446450132278, 48.86765629124574
Champs-Elysees - Clemenceau - Ligne 13, 2.31446450132278, 48.86765629124574
Concorde - Ligne 1, 2.3229614457982586, 48.866557992001624
Tuileries - Ligne 1, 2.3296780947116407, 48.86447783836653
Palais Royal - Musee du Louvre - Ligne 1, 2.3364543677542504, 48.86222226462601
Louvre - Rivoli - Ligne 1, 2.3409696232852686, 48.860871211759445
Chatelet - Ligne 1, 2.3481609912345767, 48.856953459837165
Hotel de Ville - Ligne 1, 2.3520676701390992, 48.857352404237716
Saint-Paul (Le Marais) - Ligne 1, 2.3608852562751954, 48.855187420656264
Bastille - Ligne 1, 2.3687189610340877, 48.85205429254951
Gare de Lyon - Ligne 1, 2.373156593789204, 48.845683205787566
Reuilly - Diderot - Ligne 1, 2.3872010704093913, 48.84721292574974
Nation - Ligne 1, 2.395843988723737, 48.84808428902576
Porte de Vincennes - Ligne 1, 2.4108049967014993, 48.847007730140405
Chateau de Vincennes - Ligne 1, 2.4405400954061127, 48.844317513365304
Porte Dauphine - Ligne 2, 2.2776327175452704, 48.871396794300246
Victor Hugo - Ligne 2, 2.285828765912979, 48.86992608146256
Charles de Gaulle - Etoile - Ligne 2, 2.295811775235762, 48.874994575223035
Ternes - Ligne 2, 2.298113288617243, 48.878227729914364
Courcelles - Ligne 2, 2.303294362425212, 48.8792652531651
Monceau - Ligne 2, 2.3094129673747017, 48.88056876917883
Villiers - Ligne 2, 2.3158150926463765, 48.88107318212763
Rome - Ligne 2, 2.3213591738229717, 48.88234581784814
Place de Clichy - Ligne 2, 2.327958328010219, 48.88366908732468
Blanche - Ligne 2, 2.332484375434362, 48.88376635352917
Pigalle - Ligne 2, 2.3372111647011273, 48.882020931119335
Anvers - Ligne 2, 2.3441548403302903, 48.88286856789594
Barbes - Rochechouart - Ligne 2, 2.3506070793550973, 48.883776088608904
La Chapelle - Ligne 2, 2.360404169274098, 48.88438640990481
Stalingrad - Ligne 2, 2.3657743705581686, 48.88432054792188
Jaures - Ligne 2, 2.3714389599856065, 48.883023912481356
Colonel Fabien - Ligne 2, 2.3704675747938633, 48.87764980757344
Belleville - Ligne 2, 2.3767355865572877, 48.872286601164795
Couronnes - Ligne 2, 2.3802889829271927, 48.869193344184296
Menilmontant - Ligne 2, 2.3834303882303036, 48.86639013919733
Pere Lachaise - Ligne 2, 2.3875798912544446, 48.86244984398934
Philippe Auguste - Ligne 2, 2.3904975967452877, 48.85808942718759
Alexandre Dumas - Ligne 2, 2.3947127337554774, 48.85624467748922
Avron - Ligne 2, 2.398187556659396, 48.85164854264895
Nation - Ligne 2, 2.395843988723737, 48.84808428902576
Porte de Champerret - Ligne 3, 2.2921124821588443, 48.885652392185875
Pereire - Ligne 3, 2.2976831860125824, 48.88484432179189
Wagram - Ligne 3, 2.304673087584433, 48.88384638977923
Malesherbes - Ligne 3, 2.30948784696001, 48.882840021629804
Villiers - Ligne 3, 2.3158150926463765, 48.88107318212763
Europe - Ligne 3, 2.3221859195205097, 48.878753163096754
Saint-Lazare - Ligne 3, 2.3254883906726116, 48.87538131505992
Havre-Caumartin - Ligne 3, 2.327651103418781, 48.87366675099707
Opera - Ligne 3, 2.3310472867112395, 48.871437428049184
Quatre Septembre - Ligne 3, 2.3363187355954866, 48.86965909643616
Bourse - Ligne 3, 2.3406653707110454, 48.868756796707615
Sentier - Ligne 3, 2.347553815937787, 48.867346603345666
Reaumur - Sebastopol - Ligne 3, 2.3520507871028347, 48.86638175580347
Arts et Metiers - Ligne 3, 2.3565081436435453, 48.865299611696805
Temple - Ligne 3, 2.3615612345263557, 48.866756628486336
Republique - Ligne 3, 2.363302340780453, 48.86751235686305
Parmentier - Ligne 3, 2.3747477503599037, 48.8652523948625
Rue Saint-Maur - Ligne 3, 2.38050775608986, 48.86411770001463
Pere Lachaise - Ligne 3, 2.3875798912544446, 48.86244984398934
Gambetta - Ligne 3, 2.3985373057045716, 48.8650325635159
Porte de Bagnolet - Ligne 3, 2.408754221189542, 48.86453937198637
Porte des Lilas - Ligne 3b, 2.4070619733807948, 48.876568598079956
Saint-Fargeau - Ligne 3b, 2.404498183168868, 48.87184337127491
Pelleport - Ligne 3b, 2.4014967922879245, 48.86846488606675
Gambetta - Ligne 3b, 2.3985373057045716, 48.8650325635159
Porte de Clignancourt - Ligne 4, 2.3446240991027905, 48.897525630330136
Simplon - Ligne 4, 2.347596055351641, 48.894124442685495
Marcadet Poissonniers - Ligne 4, 2.349681541722476, 48.89128043889656
Chateau Rouge - Ligne 4, 2.3493658080048396, 48.887078876519546
Barbes - Rochechouart - Ligne 4, 2.3506070793550973, 48.883776088608904
Gare du Nord - Ligne 4, 2.356808788205408, 48.87959170646212
Gare de l'Est - Ligne 4, 2.358064594418649, 48.8761629935184
Chateau d'Eau - Ligne 4, 2.3560517414015854, 48.87244691664745
Strasbourg - Saint-Denis - Ligne 4, 2.354491616563833, 48.8696235816895
Reaumur - Sebastopol - Ligne 4, 2.3520507871028347, 48.86638175580347
Etienne Marcel - Ligne 4, 2.3489761968791076, 48.8637030110762
Les Halles - Ligne 4, 2.34612732517368, 48.86250483939126
